File Name,Threshold,# Clu, Run Time (s), Singletons,Doubletons, W. Sim, Chao1, Shannon, Ace, avg Cluster size
60_Equal_115R.fasta,0.1,1311,700.667,741.0,177.0,99.40393921229071,2851.2808988764045,4.524598349193614,1865.678979367111,10.324217207266697
60_Equal_115R.fasta,0.12000000000000001,1138,521.172,641.0,147.0,99.1396009624004,2523.945945945946,4.3404755779095066,1656.3694749359584,11.820144303345579
60_Equal_115R.fasta,0.14,1052,494.389,573.0,132.0,98.99926129759486,2284.165413533835,4.248660613072763,1467.9077848456768,12.787851848197096
60_Equal_115R.fasta,0.16,990,432.805,530.0,122.0,98.79245978305131,2129.715447154472,4.164825163060869,1333.344508707223,13.589684698836564
60_Equal_115R.fasta,0.18,921,384.362,481.0,106.0,98.52150276233823,1999.8785046728972,4.060994670377545,1224.7894736842106,14.608675010530767
60_Equal_115R.fasta,0.19999999999999998,864,352.182,436.0,106.0,98.3631576962805,1750.2616822429907,4.0553796049772,1120.6911649726349,15.57362115163256
60_Equal_115R.fasta,0.21999999999999997,729,274.502,353.0,92.0,97.71528168297921,1397.0430107526881,3.7925902221384904,937.48322147651,18.458948725859578
60_Equal_115R.fasta,0.23999999999999996,671,257.986,324.0,75.0,97.56514339799219,1359.5,3.7353373913819303,867.7268770402611,20.05880618289994
60_Equal_115R.fasta,0.25999999999999995,614,216.741,283.0,73.0,96.89323953894308,1153.2297297297296,3.6341371923136467,774.0110864745011,21.923548544271824
60_Equal_115R.fasta,0.27999999999999997,561,197.152,250.0,76.0,96.68865799459037,965.2207792207791,3.6851062407217845,698.4703087885986,23.99808119170102
60_Equal_115R.fasta,0.3,509,168.864,217.0,71.0,95.73379215293701,834.5,3.4162686272791714,622.2528160200251,26.453827271496465
60_Equal_115R.fasta,0.32,393,126.074,155.0,48.0,94.93276150753873,636.5714285714286,3.2973503531484507,468.4186413902054,34.26833034929134
60_Equal_115R.fasta,0.34,367,106.615,134.0,51.0,94.23898231396858,538.3653846153846,3.150592976746588,428.29337539432174,36.717352398771915
60_Equal_115R.fasta,0.36000000000000004,327,90.507,128.0,34.0,93.52314681716116,559.2285714285714,3.1348136842655054,388.10188679245283,41.21626101651
60_Equal_115R.fasta,0.38000000000000006,300,77.196,110.0,39.0,92.0564188347731,449.875,2.9040038220447664,351.17296222664015,44.94072087005504
60_Equal_115R.fasta,0.4000000000000001,228,57.72,98.0,20.0,90.1630652377645,454.33333333333337,2.6659802459735316,276.17415730337075,59.14886281083357
60_Equal_115R.fasta,0.4200000000000001,183,48.689,68.0,22.0,88.48593803267526,282.04347826086956,2.642782071737281,217.816,73.77130526126139
60_Equal_115R.fasta,0.4400000000000001,172,38.734,69.0,15.0,87.06333090671184,318.625,2.415720906424542,207.6404958677686,78.57425177477478
60_Equal_115R.fasta,0.46000000000000013,137,35.187,48.0,17.0,82.65836648313564,199.66666666666666,2.150810794392452,160.18048780487806,98.6830237355823
60_Equal_115R.fasta,0.48000000000000015,120,25.793,49.0,16.0,80.26539048914736,189.1764705882353,1.939521588438928,147.81935483870967,112.83069186446319
60_Equal_115R.fasta,0.5000000000000001,68,16.339,22.0,9.0,73.46907728337273,91.1,1.5334082085147231,79.12643678160919,199.3210395862421
