File Name,Threshold,# Clu, Run Time (s), Singletons,Doubletons, W. Sim, Chao1, Shannon, Ace, avg Cluster size
60_Equal_115R.fasta,0.3,967,1265.547,533.0,118.0,98.80691842365874,2158.4117647058824,4.172397785821057,1431.5502261917297,13.92627034102269
60_Equal_115R.fasta,0.32,932,1159.832,508.0,118.0,98.62612571316255,2014.1680672268908,4.2190803213909245,1307.2463261331527,14.436616169893801
60_Equal_115R.fasta,0.34,870,1032.509,463.0,102.0,98.28090238295633,1908.378640776699,3.960433711299437,1178.3932683790965,15.466019099045855
60_Equal_115R.fasta,0.36000000000000004,803,972.586,401.0,99.0,98.19124198254886,1605.0,3.950358080297276,1046.808,16.757740995142026
60_Equal_115R.fasta,0.38000000000000006,763,869.268,383.0,94.0,97.94030842198792,1533.0315789473684,3.884857098299292,991.4623161764706,17.63795247836847
60_Equal_115R.fasta,0.4000000000000001,715,833.317,345.0,92.0,97.65947574600368,1353.0645161290322,3.7692041147459445,912.8917378917379,18.823269863606107
60_Equal_115R.fasta,0.4200000000000001,674,742.35,325.0,89.0,97.32588015718899,1259.0,3.7363522938042903,867.001060445387,19.97006419861069
60_Equal_115R.fasta,0.4400000000000001,628,712.595,285.0,83.0,97.05160359577667,1109.7857142857142,3.6484733438508217,781.7538461538461,21.43466570732263
60_Equal_115R.fasta,0.46000000000000013,619,639.895,294.0,75.0,96.68874211863297,1185.7236842105262,3.5968382685150284,788.5643340857788,21.74868282020569
60_Equal_115R.fasta,0.48000000000000015,583,652.712,258.0,74.0,96.55019495231238,1025.04,3.572755562757255,727.0424028268551,23.092193280995208
60_Equal_115R.fasta,0.5000000000000001,545,619.389,239.0,62.0,96.74964586563792,996.4444444444445,3.653151191010282,668.1212121212121,24.704756317946778
60_Equal_115R.fasta,0.5200000000000001,503,539.943,214.0,68.0,96.32092214927778,833.304347826087,3.6140607893152517,617.3989361702128,26.77078480381302
60_Equal_115R.fasta,0.5400000000000001,478,482.892,201.0,55.0,96.31238528201247,836.9285714285714,3.4987765859459463,577.4718670076727,28.175252687874085
60_Equal_115R.fasta,0.5600000000000002,450,466.358,178.0,65.0,95.68997626648095,688.6818181818182,3.3516189886604564,535.9064171122996,29.93150056152861
60_Equal_115R.fasta,0.5800000000000002,419,403.535,161.0,52.0,95.29262979617563,662.0188679245283,3.2862419428622336,497.71639586410635,32.15019451208002
60_Equal_115R.fasta,0.6000000000000002,401,363.431,154.0,65.0,94.79112634409434,579.5,3.216777239729508,471.875,33.59887829055381
60_Equal_115R.fasta,0.6200000000000002,388,356.539,155.0,55.0,94.78835585201519,601.125,3.355076521545134,466.66056572379364,34.72834762446019
60_Equal_115R.fasta,0.6400000000000002,351,332.906,133.0,46.0,94.11174083592061,537.7659574468084,3.2408298197543326,416.2909090909091,38.39238845477054
60_Equal_115R.fasta,0.6600000000000003,322,332.989,116.0,46.0,93.87575647102634,463.9148936170213,3.1302285390355533,374.7467652495379,41.86146704489059
60_Equal_115R.fasta,0.6800000000000003,305,273.417,115.0,39.0,93.74532726307379,468.875,3.132556706988312,359.10386965376784,44.20610317063899
60_Equal_115R.fasta,0.7000000000000003,265,206.11,91.0,33.0,92.91321252276265,385.44117647058823,2.943045282771701,307.01624129930394,50.88757020064392
