File Name,Threshold,# Clu, Run Time (s), Singletons,Doubletons, W. Sim, Chao1, Shannon, Ace, avg Cluster size
60_Equal_112R.fasta,0.3,1369,217.03,841.0,187.0,98.27071572242134,3247.8297872340427,5.0476949430761096,2245.313985357479,8.131482834185537
60_Equal_112R.fasta,0.32,1304,194.049,791.0,179.0,98.06161166776187,3039.8055555555557,4.954231346711616,2112.060686907956,8.543045615670387
60_Equal_112R.fasta,0.34,1236,201.94,740.0,179.0,97.93905935562233,2755.0555555555557,4.9133695627695815,1971.0313609945315,9.013384341113001
60_Equal_112R.fasta,0.36000000000000004,1242,193.376,763.0,162.0,97.69611926821399,3025.4539877300613,4.775641172843355,1992.5448112076465,8.970220116216677
60_Equal_112R.fasta,0.38000000000000006,1121,149.279,650.0,151.0,97.18544826859248,2508.664473684211,4.689309771572049,1670.5395748673564,9.938421248988597
60_Equal_112R.fasta,0.4000000000000001,1028,132.732,587.0,139.0,96.96543450410942,2256.5071428571428,4.633245603425789,1478.0556078742866,10.838461499269444
60_Equal_112R.fasta,0.4200000000000001,1007,139.937,567.0,124.0,96.79395449411594,2290.688,4.580788127277447,1437.823076923077,11.065380795927775
60_Equal_112R.fasta,0.4400000000000001,968,134.857,545.0,126.0,96.4574964627857,2135.244094488189,4.5322546307583815,1363.0675105485232,11.51143117850819
60_Equal_112R.fasta,0.46000000000000013,925,120.44,508.0,126.0,96.27004528798395,1939.0,4.480113002321257,1296.9285714285716,12.047039385057845
60_Equal_112R.fasta,0.48000000000000015,871,111.082,466.0,123.0,95.6435750053417,1744.75,4.403886463095664,1206.1159283694628,12.79454309917917
60_Equal_112R.fasta,0.5000000000000001,834,102.763,448.0,116.0,95.75347182044096,1689.7948717948718,4.336797159552019,1144.805293005671,13.36306300131796
60_Equal_112R.fasta,0.5200000000000001,785,94.81,398.0,121.0,94.53375682886995,1432.565573770492,4.281113285420306,1043.1926345609065,14.197914729937985
60_Equal_112R.fasta,0.5400000000000001,736,84.284,384.0,111.0,94.4995321971088,1392.5714285714284,4.207796779699807,1008.932735426009,15.144290645013504
60_Equal_112R.fasta,0.5600000000000002,682,75.135,326.0,105.0,93.67084301595014,1181.764150943396,4.074626425627138,879.0144628099173,16.344786349919374
60_Equal_112R.fasta,0.5800000000000002,681,80.587,333.0,98.0,94.1776384459882,1239.3636363636365,4.1125333338807994,879.3033707865168,16.370550347063027
60_Equal_112R.fasta,0.6000000000000002,621,67.969,301.0,80.0,94.1571334038004,1178.4074074074074,4.102074403135923,799.5593220338983,17.9522875206877
60_Equal_112R.fasta,0.6200000000000002,573,56.272,283.0,60.0,93.16654580518322,1227.1475409836066,3.945823070425561,732.6998841251449,19.458904515742912
60_Equal_112R.fasta,0.6400000000000002,545,54.587,265.0,73.0,92.31944764019721,1017.7027027027027,3.8672456050343906,710.625,20.461392485349986
60_Equal_112R.fasta,0.6600000000000003,528,59.495,238.0,70.0,92.41985148067184,925.2253521126761,3.8617971965939146,656.2669962917182,21.122085970616194
60_Equal_112R.fasta,0.6800000000000003,479,48.307,204.0,75.0,91.24345141337878,751.4473684210527,3.723643966360916,584.2210526315789,23.284179720189176
60_Equal_112R.fasta,0.7000000000000003,434,42.379,189.0,52.0,89.69996523113173,769.2075471698113,3.655359705663108,529.3076923076924,25.703419768940527
