File Name,Threshold,# Clu, Run Time (s), Singletons,Doubletons, W. Sim, Chao1, Shannon, Ace, avg Cluster size
60_Equal_55R.fasta,0.6,1569,55.169,1044.0,189.0,99.66747330493786,4434.505263157895,5.120529712716114,2934.5439716978185,5.532186105799872
60_Equal_55R.fasta,0.62,1094,32.702,634.0,142.0,99.19204931620213,2497.2237762237764,4.6442095906412355,1586.8528246382696,7.939243314539122
60_Equal_55R.fasta,0.64,868,24.207,455.0,114.0,98.69185839748002,1766.1304347826087,4.368788299325471,1152.1909385113267,10.009146593680343
60_Equal_55R.fasta,0.66,708,17.856,354.0,96.0,97.95655575476967,1352.1340206185569,4.066995849053713,920.9585798816569,12.274024218352656
60_Equal_55R.fasta,0.68,599,14.335,274.0,83.0,97.55670952447487,1044.25,3.88683480024451,741.1566632756867,14.511308888511442
60_Equal_55R.fasta,0.7000000000000001,487,10.869,204.0,66.0,96.94199082581856,796.044776119403,3.698069962201839,587.5036674816627,17.853205973077028
60_Equal_55R.fasta,0.7200000000000001,422,9.267,180.0,51.0,96.25141309312,731.8076923076924,3.7241722554337247,514.3007518796992,20.61102655443857
60_Equal_55R.fasta,0.7400000000000001,354,6.589,137.0,41.0,94.46402709038708,575.8095238095239,3.2866062407589767,414.34775888717155,24.57799725015378
60_Equal_55R.fasta,0.7600000000000001,288,5.075,106.0,34.0,93.34763360714658,447.0,3.160406158613564,339.47228381374725,30.224229157118586
60_Equal_55R.fasta,0.7800000000000001,239,4.239,92.0,24.0,92.34516719553818,406.44,3.0684509921675795,285.1303116147309,36.44445284166158
60_Equal_55R.fasta,0.8000000000000002,173,2.909,48.0,19.0,90.21619428714668,229.4,2.760570138891286,191.64968152866243,50.3840719817437
60_Equal_55R.fasta,0.8200000000000002,130,1.76,43.0,17.0,86.47403189492896,180.16666666666666,2.2819556412458293,148.54128440366975,67.15680055370572
60_Equal_55R.fasta,0.8400000000000002,88,1.404,29.0,6.0,85.05521857591252,146.0,2.334533252550652,99.5632911392405,99.39950909720119
60_Equal_55R.fasta,0.8600000000000002,46,0.798,13.0,4.0,78.58760030758518,61.6,1.6443575195428977,51.12676056338028,190.85651106733047
60_Equal_55R.fasta,0.8800000000000002,29,0.406,11.0,2.0,70.3105461130201,47.33333333333333,0.9506849623120304,34.23809523809524,305.8916038299079
60_Equal_55R.fasta,0.9000000000000002,16,0.388,4.0,3.0,71.5207915836207,17.5,0.9570596349632089,17.48148148148148,561.6182252393692
60_Equal_55R.fasta,0.9200000000000003,5,1.417,1.0,0.0,69.35901649511187,5.0,0.4989765040939955,NaN,1848.323645047874
60_Equal_55R.fasta,0.9400000000000003,5,0.25,1.0,1.0,66.97157449029308,5.0,0.07666151434776658,6.0,2105.664729009575
60_Equal_55R.fasta,0.9600000000000003,2,0.256,0.0,0.0,66.8808486462271,2.0,0.02106305780275667,NaN,5392.832364504788
60_Equal_55R.fasta,0.9800000000000003,1,0.246,0.0,0.0,66.81846782893828,1.0,-0.0,NaN,14072.832364504788
60_Equal_55R.fasta,1.0000000000000002,1,0.256,0.0,0.0,66.8184678289412,1.0,-0.0,NaN,22752.832364504786
