File Name,Threshold,# Clu, Run Time (s), Singletons,Doubletons, W. Sim, Chao1, Shannon, Ace, avg Cluster size
60_Equal_138.fasta,0.6,1466,58.224,882.0,178.0,99.78621229565776,3636.5083798882683,4.837713382355799,2299.8667386223424,7.88130968622101
60_Equal_138.fasta,0.62,1084,39.47,561.0,148.0,99.34494411802243,2138.2281879194634,4.475516416960683,1429.7577120822623,10.665942167607215
60_Equal_138.fasta,0.64,858,27.779,405.0,116.0,98.90366919791255,1557.2307692307693,4.24537161545921,1079.5641215715345,13.47863163422798
60_Equal_138.fasta,0.66,726,22.466,320.0,97.0,98.43746585399295,1246.8163265306123,4.05183491545899,891.5829787234043,15.933166159275798
60_Equal_138.fasta,0.68,627,17.391,254.0,90.0,97.80836599294811,980.0879120879122,3.8666913373360696,752.8999037536092,18.45284396516631
60_Equal_138.fasta,0.7000000000000001,533,13.797,203.0,83.0,97.02012734981228,777.0833333333334,3.6889880975089095,632.7520091848451,21.71191903182958
60_Equal_138.fasta,0.7200000000000001,454,11.408,178.0,55.0,96.01762662636692,735.3035714285714,3.5302319831434046,538.2300653594771,25.497162817250725
60_Equal_138.fasta,0.7400000000000001,378,9.703,132.0,49.0,95.16548066343408,550.92,3.406632203274823,435.0967741935484,30.633590377823413
60_Equal_138.fasta,0.7600000000000001,308,6.437,106.0,42.0,93.91180833188504,437.4186046511628,3.2016875859783487,354.6479400749064,37.61244672200592
60_Equal_138.fasta,0.7800000000000001,240,5.408,71.0,28.0,92.00295368076681,325.6896551724138,3.023868268197284,266.79245283018867,48.29838519467503
60_Equal_138.fasta,0.8000000000000002,193,4.419,59.0,23.0,89.52453276197667,264.2916666666667,2.761148994938091,217.29411764705884,60.11553567458381
60_Equal_138.fasta,0.8200000000000002,132,2.789,37.0,19.0,88.15607532541532,165.3,2.663867166636263,147.06194690265488,87.98572375511048
60_Equal_138.fasta,0.8400000000000002,87,1.811,25.0,10.0,84.2867528955262,114.27272727272728,2.3779292922211672,97.33834586466165,133.81592785925415
60_Equal_138.fasta,0.8600000000000002,53,1.2,19.0,6.0,81.04327234314633,77.42857142857143,2.0306741511545034,63.230769230769226,220.5248288275331
60_Equal_138.fasta,0.8800000000000002,23,0.619,5.0,2.0,72.43945002686034,26.333333333333332,1.2153904417585242,24.320754716981135,511.9358621229362
60_Equal_138.fasta,0.9000000000000002,15,0.476,4.0,1.0,71.43042238965495,18.0,0.9149445734081572,16.523809523809526,804.3957241415291
60_Equal_138.fasta,0.9200000000000003,7,0.39,1.0,2.0,68.26447613735893,7.0,0.5229380488074602,7.75,1765.4851034487897
60_Equal_138.fasta,0.9400000000000003,4,0.345,0.0,0.0,65.93693416712183,4.0,0.08435304418317548,4.0,3329.8712758621973
60_Equal_138.fasta,0.9600000000000003,1,0.341,0.0,0.0,65.62482232086182,1.0,-0.0,NaN,14883.871275862197
60_Equal_138.fasta,0.9800000000000003,2,0.347,0.0,0.0,65.72698478551244,2.0,0.017535123631154097,NaN,13218.9356379311
60_Equal_138.fasta,1.0000000000000002,1,0.334,0.0,0.0,65.62482232086005,1.0,-0.0,NaN,24772.9356379311
